open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1748601000000,33.38700,33.70000,33.28300,33.64400,33111.81,18727.98,628778.6407100
1748601300000,33.63500,33.86300,33.50900,33.57800,28896.17,14046.66,473414.9762900
1748601600000,33.57600,33.68200,33.53900,33.54900,12990.22,6500.03,218401.1897000
1748601900000,33.54600,33.61800,33.33300,33.46200,21041.98,8571.34,287011.7782800
1748602200000,33.46200,33.51000,33.31900,33.33800,22230.88,9706.77,324511.7213300
1748602500000,33.33900,33.48500,33.23200,33.42100,21135.03,10434.81,348531.1185800
1748602800000,33.42700,33.49200,33.24800,33.27200,11926.81,5508.57,183895.5643200
1748603100000,33.28000,33.41600,33.26100,33.28700,10221.13,5608.76,187011.3813400
1748603400000,33.28500,33.28500,33.01300,33.05400,21398.39,6602.60,218787.0861700
1748603700000,33.04300,33.13400,32.80200,32.85900,25542.88,9026.49,297352.3303100
1748604000000,32.86400,32.93800,32.73800,32.87600,25056.02,14630.44,480808.4626000
1748604300000,32.87200,32.87200,32.63300,32.65700,18108.12,9841.17,321697.6006100
1748604600000,32.65900,32.89700,32.58400,32.85000,19586.93,13129.09,430414.8275200
1748604900000,32.85300,32.88400,32.70100,32.81300,11842.55,5826.40,191202.4211700
1748605200000,32.80900,32.83000,32.66700,32.75600,9889.61,3461.77,113324.0792400
1748605500000,32.75600,32.92600,32.75600,32.90700,9396.56,6515.57,214237.5108300
1748605800000,32.90300,33.10700,32.87400,33.05000,18732.80,14286.20,471472.7396900
1748606100000,33.05000,33.05300,32.94600,32.98700,10797.51,3486.00,115031.8844600
1748606400000,32.98800,33.17000,32.95000,33.15200,17270.50,11022.65,364884.1378700
1748606700000,33.15500,33.32400,33.12100,33.17200,31497.11,16773.96,557431.5134700
1748607000000,33.16200,33.16500,32.68400,32.69300,50144.67,15264.67,501074.7320900
1748607300000,32.69400,32.95700,32.63400,32.85700,25358.90,12135.89,398105.7597000
1748607600000,32.85100,33.06100,32.72700,32.80200,23823.60,15440.49,508792.0223100
1748607900000,32.80200,32.92900,32.68500,32.78400,13793.28,6248.49,204795.6672200
1748608200000,32.78400,33.28400,32.75100,33.23800,30979.73,20792.40,688613.0734800
1748608500000,33.23800,33.34800,33.12900,33.33800,20380.92,9168.30,305030.2280900
1748608800000,33.34100,33.41900,33.29400,33.35800,15910.74,10831.80,361355.9954600
1748609100000,33.35800,33.57300,33.34500,33.50000,32317.67,17361.73,581057.6754400
1748609400000,33.50000,33.56200,33.43400,33.47900,40063.44,9823.22,329037.0718100
1748609700000,33.48400,33.50900,33.31200,33.37900,14467.31,6567.00,219305.2235300
1748610000000,33.38000,33.67300,33.30700,33.64700,29070.74,17473.99,586276.6259400
1748610300000,33.64400,33.66300,33.13200,33.14300,32478.02,9349.85,311987.6950400
1748610600000,33.14000,33.20400,32.92000,33.08100,26773.57,12557.10,415302.4408000
1748610900000,33.07900,33.10000,32.84900,32.86200,17475.68,9154.04,301815.2663500
1748611200000,32.85900,32.99700,32.76700,32.92500,16418.68,9849.47,323915.9044400
1748611500000,32.92400,33.04600,32.78500,32.78500,15170.62,8134.56,267936.2667500
1748611800000,32.78400,32.79100,32.51700,32.71900,24309.62,12141.87,396591.8094700
1748612100000,32.72000,32.89600,32.53100,32.78800,21824.42,13720.36,449211.5584400
1748612400000,32.78900,32.93900,32.69500,32.75400,11509.27,5070.42,166577.5093200
1748612700000,32.75900,32.93000,32.62400,32.87000,13516.59,7811.41,256319.2426000
1748613000000,32.86800,32.98400,32.51300,32.54200,24277.03,9932.18,325494.6942100
1748613300000,32.53300,32.57100,32.36500,32.37800,25034.53,12995.20,422152.7821900
1748613600000,32.37800,32.60000,32.37800,32.42700,17796.94,9756.88,316982.1372300
1748613900000,32.42700,32.60900,32.27300,32.42100,24321.11,9069.10,294242.2165800
1748614200000,32.42100,32.48100,32.30300,32.32900,10017.73,4158.56,134714.2129500
1748614500000,32.32900,32.46100,32.03000,32.05000,24200.42,7239.27,233416.6008200
